job_id,num_qubits,depth,priority,arrival_time,num_shots
3474,18,16,2,,85473
3475,11,17,2,,47339
3476,13,6,2,,80730
3477,16,20,2,,13905
3478,19,13,2,,37895
3479,16,6,2,,25456
3480,5,10,2,,54219
3481,6,19,2,,51066
3482,14,19,2,,27046
3483,8,20,2,,99233
3484,6,19,2,,37286
3485,8,13,2,,23553
3486,18,15,2,,90073
3487,15,18,2,,51824
3488,11,20,2,,78378
3489,8,9,2,,37920
3490,9,15,2,,68440
3491,12,8,2,,95886
3492,17,18,2,,85992
3493,19,7,2,,38823
3494,8,6,2,,84102
3495,13,10,2,,65528
3496,8,7,2,,71856
3497,20,17,2,,95107
3498,12,6,2,,79248
3499,20,8,2,,12356
3500,15,20,2,,81381
3501,10,5,2,,95026
3502,11,16,2,,58426
3503,9,9,2,,86616
3504,13,14,2,,49068
3505,8,17,2,,28827
3506,11,10,2,,29574
3507,15,18,2,,12650
3508,5,14,2,,83696
3509,16,20,2,,32253
3510,9,11,2,,68170
3511,8,8,2,,10405
3512,6,14,2,,71930
3513,20,9,2,,92638
3514,6,10,2,,51806
3515,16,14,2,,76137
3516,9,12,2,,62503
3517,17,18,2,,56536
3518,14,14,2,,65284
3519,15,9,2,,53596
3520,10,16,2,,89351
3521,19,20,2,,96863
3522,6,11,2,,91969
3523,7,15,2,,95771
3524,9,5,2,,83087
3525,8,20,2,,11789
3526,11,7,2,,15068
3527,20,9,2,,21101
3528,6,11,2,,39219
3529,17,14,2,,63456
3530,5,15,2,,13122
3531,16,16,2,,61996
3532,10,18,2,,99676
3533,16,7,2,,18242
3534,9,16,2,,22849
3535,6,8,2,,21428
3536,13,9,2,,88989
3537,15,17,2,,85037
3538,19,9,2,,91469
3539,11,6,2,,57865
3540,8,7,2,,28934
3541,11,10,2,,71430
3542,19,18,2,,98888
3543,7,17,2,,63161
3544,20,18,2,,50552
3545,7,17,2,,17870
3546,19,9,2,,70490
3547,12,15,2,,58998
3548,6,15,2,,86586
3549,13,8,2,,33358
3550,14,12,2,,94020
3551,11,20,2,,20721
3552,18,17,2,,18016
3553,13,13,2,,56817
3554,12,10,2,,22209
3555,10,14,2,,36683
3556,7,10,2,,13967
3557,19,19,2,,71749
3558,20,18,2,,26041
3559,14,14,2,,17304
3560,5,12,2,,64053
3561,9,10,2,,16355
3562,9,19,2,,82573
3563,10,6,2,,24721
3564,12,19,2,,69439
3565,13,10,2,,42793
3566,20,5,2,,92328
3567,14,6,2,,43604
3568,11,9,2,,17108
3569,17,20,2,,74781
3570,16,20,2,,50132
3571,10,15,2,,73712
3572,9,6,2,,58203
3573,8,20,2,,91181
3574,17,14,2,,62535
3575,15,8,2,,84894
3576,14,19,2,,50305
3577,18,15,2,,69269
3578,7,13,2,,24950
3579,20,7,2,,98483
3580,14,17,2,,22029
3581,11,17,2,,70340
3582,20,8,2,,98579
3583,20,20,2,,80908
3584,15,17,2,,32280
3585,9,11,2,,74936
3586,16,11,2,,52036
3587,8,20,2,,32203
3588,5,13,2,,39666
3589,7,7,2,,22027
3590,20,16,2,,85874
3591,7,11,2,,88874
3592,11,15,2,,20591
3593,11,12,2,,98548
3594,12,12,2,,66326
3595,9,5,2,,47696
3596,9,19,2,,81447
3597,6,5,2,,89832
3598,15,10,2,,68448
3599,8,9,2,,35250
3600,9,16,2,,23209
3601,5,10,2,,11727
3602,13,13,2,,73216
3603,7,7,2,,58402
3604,15,10,2,,50454
3605,14,7,2,,26028
3606,14,19,2,,55863
3607,12,8,2,,50295
3608,12,18,2,,63222
3609,11,11,2,,78062
3610,6,15,2,,19683
3611,5,13,2,,84306
3612,15,14,2,,86511
3613,15,10,2,,86122
3614,10,5,2,,53567
3615,12,9,2,,67885
3616,16,5,2,,70398
3617,14,13,2,,40667
3618,15,8,2,,26076
3619,8,17,2,,98599
3620,6,7,2,,33075
3621,7,5,2,,64247
3622,20,9,2,,19148
3623,5,12,2,,55585
3624,20,7,2,,77604
3625,16,20,2,,23247
3626,19,15,2,,66889
3627,15,20,2,,63320
3628,5,7,2,,34307
3629,20,10,2,,97754
3630,5,19,2,,40653
3631,16,11,2,,80482
3632,18,20,2,,70196
3633,9,14,2,,67981
3634,17,8,2,,73186
3635,9,16,2,,76523
3636,12,16,2,,79743
3637,12,15,2,,51908
3638,5,20,2,,51051
3639,8,7,2,,98469
3640,12,8,2,,75588
3641,19,7,2,,56557
3642,19,17,2,,34753
3643,6,17,2,,65123
3644,20,8,2,,31741
3645,6,8,2,,62497
3646,6,8,2,,89863
3647,11,9,2,,56516
3648,9,12,2,,65039
3649,6,17,2,,35520
3650,6,11,2,,48010
3651,7,11,2,,53315
3652,15,14,2,,27930
3653,11,16,2,,33674
3654,7,12,2,,38410
3655,15,5,2,,16577
3656,16,13,2,,57691
3657,10,19,2,,41659
3658,9,12,2,,52359
3659,15,14,2,,79054
3660,7,16,2,,42278
3661,9,11,2,,16276
3662,7,7,2,,72233
3663,16,13,2,,58216
3664,11,9,2,,78134
3665,8,8,2,,58907
3666,18,20,2,,89411
3667,17,6,2,,60834
3668,11,9,2,,14085
3669,10,20,2,,36543
3670,10,12,2,,17283
3671,11,12,2,,75966
3672,17,12,2,,68056
3673,19,9,2,,12055
3674,20,10,2,,50136
3675,6,10,2,,60819
3676,19,8,2,,65955
3677,13,20,2,,39870
3678,14,10,2,,12173
3679,14,15,2,,90402
3680,5,11,2,,85457
3681,5,20,2,,95154
3682,6,17,2,,66574
3683,17,19,2,,34970
3684,9,13,2,,59052
3685,8,15,2,,42486
3686,14,12,2,,50438
3687,9,12,2,,47764
3688,14,6,2,,65445
3689,13,16,2,,20324
3690,18,8,2,,27869
3691,10,10,2,,18201
3692,13,12,2,,82203
3693,7,15,2,,21974
3694,20,20,2,,84438
3695,19,11,2,,46148
3696,15,8,2,,72958
3697,15,20,2,,57178
3698,7,9,2,,14844
3699,11,8,2,,14620
3700,18,18,2,,52673
3701,16,8,2,,47409
3702,6,5,2,,41250
3703,17,18,2,,10167
3704,6,9,2,,57346
3705,9,17,2,,25921
3706,18,17,2,,34643
3707,15,8,2,,27980
3708,19,12,2,,70210
3709,11,6,2,,95091
3710,10,17,2,,44024
3711,10,10,2,,92727
3712,16,6,2,,71492
3713,19,17,2,,26178
3714,11,5,2,,23500
3715,20,17,2,,98773
3716,17,12,2,,67270
3717,6,6,2,,25621
3718,18,14,2,,76630
3719,8,11,2,,81850
3720,13,19,2,,35769
3721,14,5,2,,52930
3722,7,8,2,,19680
3723,10,17,2,,90368
3724,16,15,2,,93002
3725,18,12,2,,41965
3726,8,12,2,,20055
3727,13,9,2,,54758
3728,9,7,2,,55836
3729,20,13,2,,55412
3730,5,17,2,,68794
3731,17,10,2,,86205
3732,19,20,2,,31387
3733,10,17,2,,84683
3734,6,9,2,,63468
3735,14,6,2,,34093
3736,5,11,2,,98235
3737,13,8,2,,49152
3738,17,10,2,,83850
3739,13,9,2,,53678
3740,15,11,2,,55907
3741,18,16,2,,43743
3742,19,11,2,,89244
3743,11,16,2,,24844
3744,13,20,2,,30305
3745,15,17,2,,55543
3746,12,9,2,,51069
3747,15,6,2,,14241
3748,17,14,2,,82160
3749,11,19,2,,85700
3750,7,8,2,,43075
3751,14,9,2,,22218
3752,9,19,2,,76625
3753,11,8,2,,20968
3754,12,12,2,,52272
3755,6,13,2,,11845
3756,10,16,2,,47598
3757,15,5,2,,60021
3758,20,15,2,,58671
3759,14,18,2,,95162
3760,11,9,2,,34398
3761,12,6,2,,99315
3762,12,5,2,,11977
3763,10,14,2,,96676
3764,10,5,2,,52738
3765,19,11,2,,36425
3766,20,13,2,,29722
3767,9,20,2,,48151
3768,13,14,2,,87618
3769,5,13,2,,82337
3770,17,11,2,,96436
3771,10,9,2,,91034
3772,7,12,2,,89368
3773,5,8,2,,61653
3774,17,11,2,,61265
3775,19,12,2,,89988
3776,15,11,2,,88047
3777,17,18,2,,38422
3778,6,11,2,,40461
3779,18,16,2,,46351
3780,17,20,2,,29719
3781,6,7,2,,30059
3782,10,17,2,,13014
3783,17,10,2,,11051
3784,19,19,2,,66041
3785,20,13,2,,52723
3786,20,11,2,,91486
3787,12,10,2,,55386
3788,6,17,2,,30246
3789,20,13,2,,23797
3790,5,19,2,,15514
3791,6,16,2,,70477
3792,17,17,2,,43953
3793,15,5,2,,24643
3794,12,8,2,,54832
3795,14,19,2,,10768
3796,12,8,2,,21176
3797,13,20,2,,71466
3798,15,17,2,,27020
3799,14,9,2,,70387
3800,18,16,2,,14501
3801,16,12,2,,62112
3802,20,12,2,,42258
3803,11,14,2,,76256
3804,18,8,2,,47117
3805,18,17,2,,18773
3806,8,6,2,,48641
3807,6,19,2,,83918
3808,11,18,2,,52951
3809,18,19,2,,58419
3810,18,20,2,,66497
3811,13,9,2,,90228
3812,15,19,2,,85328
3813,5,17,2,,80681
3814,11,16,2,,98693
3815,9,5,2,,17708
3816,9,8,2,,40548
3817,12,18,2,,60694
3818,7,8,2,,56495
3819,17,15,2,,17113
3820,6,17,2,,61155
3821,6,12,2,,24760
3822,11,10,2,,25494
3823,20,9,2,,94132
3824,6,20,2,,32385
3825,16,6,2,,38727
3826,12,17,2,,40158
3827,9,18,2,,60321
3828,6,5,2,,28732
3829,7,5,2,,15978
3830,15,20,2,,48889
3831,19,11,2,,95755
3832,17,12,2,,46032
3833,18,17,2,,68789
3834,18,9,2,,54875
3835,13,5,2,,77395
3836,9,13,2,,14874
3837,18,14,2,,28111
3838,10,6,2,,62822
3839,17,19,2,,10395
3840,7,15,2,,88504
3841,15,10,2,,84372
3842,13,5,2,,48976
3843,14,8,2,,17292
3844,7,10,2,,76804
3845,14,6,2,,99746
3846,20,19,2,,75570
3847,10,15,2,,88438
3848,12,14,2,,87481
3849,11,11,2,,59659
3850,11,9,2,,71834
3851,9,13,2,,76165
3852,9,13,2,,51063
3853,16,16,2,,22975
3854,14,16,2,,35870
3855,18,10,2,,63529
3856,10,8,2,,98244
3857,19,10,2,,96602
3858,14,14,2,,47810
3859,15,18,2,,35145
3860,14,12,2,,58348
3861,11,20,2,,43065
3862,9,8,2,,33875
3863,5,19,2,,49754
3864,10,14,2,,38290
3865,10,20,2,,19137
3866,13,15,2,,72405
3867,7,9,2,,12559
3868,18,7,2,,12872
3869,14,12,2,,79250
3870,9,16,2,,52629
3871,5,10,2,,66144
3872,17,17,2,,99031
3873,20,17,2,,70645
3874,15,8,2,,91824
3875,19,6,2,,13713
3876,12,13,2,,81769
3877,16,8,2,,69547
3878,15,10,2,,19054
3879,13,17,2,,64729
3880,15,15,2,,48102
3881,14,11,2,,93537
3882,13,14,2,,34675
3883,8,7,2,,74967
3884,13,15,2,,26597
3885,13,12,2,,89565
3886,15,7,2,,46466
3887,7,20,2,,67171
3888,11,11,2,,13878
3889,15,20,2,,38870
3890,11,15,2,,23816
3891,9,5,2,,18603
3892,13,15,2,,46823
3893,13,7,2,,97392
3894,8,11,2,,83916
3895,6,18,2,,85490
3896,15,9,2,,73571
3897,14,15,2,,20257
3898,14,15,2,,56547
3899,9,10,2,,39640
3900,15,8,2,,66526
3901,9,13,2,,79238
3902,8,10,2,,46694
3903,16,7,2,,17311
3904,8,17,2,,49010
3905,6,17,2,,75142
3906,19,12,2,,78331
3907,9,18,2,,26171
3908,16,7,2,,66595
3909,14,13,2,,19940
3910,9,14,2,,30225
3911,17,6,2,,61417
3912,12,10,2,,27739
3913,17,8,2,,94449
3914,14,16,2,,62331
3915,20,7,2,,22741
3916,7,18,2,,74475
3917,8,9,2,,52059
3918,6,16,2,,16918
3919,11,10,2,,32152
3920,15,18,2,,62187
3921,15,20,2,,95791
3922,6,12,2,,65458
3923,11,17,2,,17263
3924,18,5,2,,78189
3925,18,16,2,,67810
3926,7,20,2,,61446
3927,7,8,2,,36074
3928,18,6,2,,32489
3929,20,11,2,,43401
3930,20,6,2,,63820
3931,18,19,2,,59088
3932,8,16,2,,14892
3933,17,16,2,,76042
3934,9,10,2,,72562
3935,16,16,2,,10534
3936,16,10,2,,44948
3937,16,5,2,,91168
3938,10,20,2,,20412
3939,16,20,2,,33335
3940,15,5,2,,26181
3941,18,12,2,,16222
3942,8,12,2,,10680
3943,11,7,2,,19082
3944,19,16,2,,60711
3945,15,15,2,,25789
3946,5,12,2,,68963
3947,10,8,2,,92305
3948,20,12,2,,38036
3949,15,15,2,,33431
3950,13,15,2,,10838
3951,14,10,2,,13263
3952,5,20,2,,29520
3953,5,16,2,,74203
3954,19,19,2,,88661
3955,13,17,2,,58511
3956,6,8,2,,20535
3957,16,17,2,,74276
3958,19,9,2,,43277
3959,7,10,2,,34170
3960,10,16,2,,44030
3961,11,7,2,,47991
3962,11,13,2,,68686
3963,15,20,2,,89143
3964,13,17,2,,29312
3965,15,6,2,,83685
3966,20,5,2,,93524
3967,19,16,2,,72647
3968,10,16,2,,24379
3969,6,13,2,,17649
3970,8,9,2,,27454
3971,15,13,2,,93349
3972,10,7,2,,19580
3973,10,10,2,,77405
3974,16,20,2,,78080
3975,16,13,2,,41020
3976,6,9,2,,13985
3977,14,7,2,,19482
3978,14,9,2,,27084
3979,8,20,2,,56925
3980,20,6,2,,81133
3981,18,14,2,,23107
3982,7,6,2,,57345
3983,13,20,2,,64489
3984,17,13,2,,50887
3985,13,14,2,,18910
3986,8,11,2,,97878
3987,12,10,2,,91476
3988,17,11,2,,12073
3989,8,20,2,,75275
3990,8,15,2,,56071
3991,17,14,2,,64698
3992,7,8,2,,79430
3993,5,10,2,,98773
3994,15,19,2,,31712
3995,11,18,2,,58072
3996,10,17,2,,17709
3997,20,12,2,,16866
3998,9,6,2,,12284
3999,20,5,2,,52485
4000,16,14,2,,80660
4001,12,14,2,,24485
4002,10,14,2,,54998
4003,5,20,2,,56794
4004,12,15,2,,51849
4005,13,11,2,,55186
4006,15,9,2,,33023
4007,13,18,2,,14392
4008,9,11,2,,42367
4009,12,14,2,,85139
4010,8,10,2,,53770
4011,13,16,2,,48410
4012,10,6,2,,14752
4013,13,12,2,,65807
4014,10,5,2,,56660
4015,10,13,2,,21022
4016,20,17,2,,54689
4017,12,12,2,,80794
4018,9,5,2,,48168
4019,14,19,2,,76873
4020,17,12,2,,25921
4021,18,8,2,,94514
4022,17,12,2,,72844
4023,17,9,2,,98246
4024,12,12,2,,38948
4025,17,12,2,,97825
4026,11,16,2,,43894
4027,6,16,2,,79739
4028,7,6,2,,31868
4029,6,14,2,,81350
4030,14,17,2,,96867
4031,10,17,2,,43294
4032,15,8,2,,96282
4033,7,6,2,,35099
4034,7,18,2,,60040
4035,14,15,2,,35153
4036,15,16,2,,92717
4037,14,7,2,,97181
4038,14,9,2,,45281
4039,14,19,2,,38819
4040,15,6,2,,36019
4041,13,9,2,,66493
4042,8,15,2,,94564
4043,9,8,2,,60764
4044,17,15,2,,51680
4045,18,19,2,,75362
4046,6,7,2,,98509
4047,6,9,2,,56993
4048,13,13,2,,90456
4049,15,14,2,,12868
4050,13,10,2,,95179
4051,7,15,2,,92706
4052,12,5,2,,68249
4053,18,15,2,,13087
4054,8,11,2,,56093
4055,5,18,2,,22510
4056,10,16,2,,99593
4057,9,18,2,,96801
4058,8,5,2,,75998
4059,19,6,2,,38759
4060,18,15,2,,72077
4061,6,16,2,,46598
4062,19,9,2,,44593
4063,11,15,2,,35060
4064,5,15,2,,46297
4065,9,14,2,,78549
4066,17,8,2,,35447
4067,18,13,2,,63045
4068,10,11,2,,22590
4069,20,20,2,,72620
4070,5,7,2,,46004
4071,10,8,2,,45467
4072,9,19,2,,63010
4073,20,6,2,,71281
4074,17,9,2,,17424
4075,13,9,2,,75995
4076,16,7,2,,12033
4077,8,20,2,,60721
4078,5,13,2,,18276
4079,16,16,2,,10047
4080,13,15,2,,50229
4081,18,11,2,,14877
4082,7,16,2,,34313
4083,7,16,2,,14424
4084,12,15,2,,56366
4085,15,5,2,,31696
4086,11,18,2,,14559
4087,6,14,2,,96084
4088,8,18,2,,95600
4089,12,18,2,,96437
4090,8,6,2,,48364
4091,15,11,2,,86752
4092,13,15,2,,30126
4093,8,13,2,,42761
4094,17,16,2,,78970
4095,5,19,2,,96522
4096,8,14,2,,16397
4097,13,10,2,,22376
4098,16,8,2,,76380
4099,18,18,2,,11576
4100,9,7,2,,28320
4101,14,20,2,,81962
4102,9,13,2,,77595
4103,17,17,2,,46477
4104,6,15,2,,62094
4105,5,9,2,,95024
4106,6,11,2,,73703
4107,17,6,2,,49353
4108,5,16,2,,38478
4109,13,12,2,,29841
4110,18,8,2,,70035
4111,5,8,2,,64648
4112,7,5,2,,73985
4113,11,6,2,,13693
4114,12,14,2,,82534
4115,11,18,2,,95778
4116,6,19,2,,93884
4117,14,9,2,,72824
4118,9,12,2,,78479
4119,12,11,2,,87864
4120,16,13,2,,77553
4121,8,11,2,,12211
4122,17,15,2,,92541
4123,14,5,2,,38319
4124,8,5,2,,86460
4125,7,8,2,,54600
4126,12,19,2,,95215
4127,7,13,2,,59298
4128,8,19,2,,46257
4129,12,9,2,,62860
4130,5,16,2,,56864
4131,11,5,2,,68266
4132,10,7,2,,13489
4133,16,11,2,,52352
4134,12,14,2,,31216
4135,6,8,2,,50000
4136,7,10,2,,53848
4137,6,17,2,,48659
4138,10,15,2,,23313
4139,5,12,2,,10702
4140,13,15,2,,55963
4141,9,10,2,,52518
4142,13,17,2,,16674
4143,16,15,2,,53844
4144,18,13,2,,61346
4145,18,13,2,,20516
4146,9,17,2,,24928
4147,12,11,2,,72848
4148,8,9,2,,85594
4149,20,13,2,,52391
4150,15,19,2,,35348
4151,13,18,2,,51970
4152,15,16,2,,36673
4153,13,5,2,,47203
4154,6,9,2,,59816
4155,9,20,2,,84928
4156,10,18,2,,34422
4157,12,15,2,,95822
4158,11,8,2,,85457
4159,7,19,2,,26634
4160,6,7,2,,59832
4161,17,20,2,,81757
4162,9,13,2,,96290
4163,20,8,2,,34387
4164,10,16,2,,94924
4165,13,14,2,,81472
4166,9,12,2,,16681
4167,8,20,2,,77320
4168,7,11,2,,56521
4169,5,19,2,,28966
4170,14,6,2,,10511
4171,7,12,2,,14230
4172,19,10,2,,61765
4173,5,20,2,,19603
4174,10,17,2,,21168
4175,18,10,2,,85380
4176,20,7,2,,98108
4177,7,11,2,,39603
4178,11,7,2,,67892
4179,18,5,2,,56755
4180,17,8,2,,83156
4181,19,10,2,,24299
4182,14,8,2,,19508
4183,18,20,2,,14324
4184,10,12,2,,19814
4185,8,11,2,,12301
4186,18,16,2,,91912
4187,7,16,2,,23370
4188,13,7,2,,45639
4189,7,5,2,,42880
4190,13,12,2,,67365
4191,20,18,2,,57693
4192,17,5,2,,15284
4193,10,8,2,,26110
4194,19,15,2,,45744
4195,16,6,2,,56375
4196,16,13,2,,36299
4197,14,17,2,,22556
4198,17,19,2,,19727
4199,9,5,2,,85825
4200,10,19,2,,55217
4201,13,13,2,,28520
4202,12,16,2,,31861
4203,15,9,2,,91994
4204,12,13,2,,66848
4205,17,13,2,,97388
4206,18,13,2,,85375
4207,18,13,2,,51736
4208,13,17,2,,36795
4209,13,6,2,,17729
4210,19,7,2,,58870
4211,13,16,2,,66667
4212,16,18,2,,71996
4213,9,20,2,,42083
4214,15,13,2,,31245
4215,10,20,2,,60213
4216,8,13,2,,97515
4217,9,18,2,,62696
4218,16,11,2,,91561
4219,14,5,2,,71603
4220,17,15,2,,40664
4221,16,18,2,,75586
4222,6,9,2,,51055
4223,11,9,2,,42378
4224,14,20,2,,86800
4225,16,12,2,,16465
4226,19,10,2,,25918
4227,6,5,2,,40146
4228,16,12,2,,80609
4229,9,14,2,,27675
4230,16,17,2,,78837
4231,7,6,2,,86166
4232,7,17,2,,91447
4233,8,10,2,,69135
4234,6,14,2,,11430
4235,15,14,2,,59515
4236,14,15,2,,96900
4237,12,17,2,,20408
4238,14,16,2,,99165
4239,8,20,2,,48049
4240,5,9,2,,12398
4241,6,10,2,,48919
4242,17,10,2,,78099
4243,10,13,2,,19393
4244,18,14,2,,12335
4245,16,10,2,,73816
4246,11,18,2,,80599
4247,6,10,2,,64632
4248,19,8,2,,86525
4249,15,15,2,,34203
4250,7,10,2,,27790
4251,6,15,2,,29478
4252,14,12,2,,59968
4253,13,14,2,,76103
4254,5,8,2,,73262
4255,11,18,2,,73628
4256,16,16,2,,14393
4257,17,20,2,,47498
4258,14,12,2,,18626
4259,6,7,2,,46854
4260,15,11,2,,77196
4261,17,13,2,,75301
4262,13,13,2,,98515
4263,17,9,2,,15078
4264,19,17,2,,86812
4265,9,5,2,,94650
4266,13,12,2,,42998
4267,10,13,2,,30511
4268,12,20,2,,69210
4269,13,5,2,,97998
4270,17,6,2,,44319
4271,16,5,2,,71028
4272,6,5,2,,36358
4273,20,11,2,,68171
4274,13,5,2,,36965
4275,19,17,2,,11843
4276,19,16,2,,97409
4277,14,15,2,,75214
4278,5,10,2,,48154
4279,6,14,2,,17706
4280,15,7,2,,68791
4281,8,17,2,,80739
4282,20,16,2,,28943
4283,17,18,2,,16997
4284,5,14,2,,31745
4285,20,7,2,,44936
4286,8,9,2,,78398
4287,13,8,2,,39479
4288,9,9,2,,37749
4289,10,9,2,,90607
4290,6,15,2,,87457
4291,13,11,2,,92542
4292,18,20,2,,80729
4293,13,10,2,,34887
4294,10,10,2,,64617
4295,20,5,2,,26295
4296,10,20,2,,85800
4297,18,19,2,,74020
4298,12,9,2,,96343
4299,8,19,2,,62092
4300,11,6,2,,62194
4301,19,17,2,,18613
4302,7,12,2,,56044
4303,9,7,2,,64573
4304,17,9,2,,52707
4305,10,13,2,,84624
4306,15,6,2,,84120
4307,19,9,2,,75168
4308,14,15,2,,26833
4309,18,20,2,,62672
4310,6,13,2,,19854
4311,14,15,2,,61931
4312,9,17,2,,67947
4313,13,9,2,,21193
4314,14,5,2,,40473
4315,6,6,2,,27045
4316,12,17,2,,87266
4317,6,14,2,,68281
4318,17,6,2,,88626
4319,10,19,2,,54551
4320,9,15,2,,70561
4321,11,6,2,,81255
4322,11,18,2,,89380
4323,10,9,2,,40405
4324,8,8,2,,53662
4325,9,13,2,,71075
4326,5,17,2,,56524
4327,20,16,2,,62069
4328,15,7,2,,74610
4329,15,6,2,,13621
4330,5,13,2,,99365
4331,6,7,2,,14874
4332,5,9,2,,94789
4333,7,9,2,,24449
4334,8,18,2,,85976
4335,19,20,2,,75571
4336,11,14,2,,84937
4337,12,18,2,,84343
4338,11,19,2,,91385
4339,7,15,2,,39180
4340,16,12,2,,15457
4341,18,15,2,,68426
4342,14,9,2,,48406
4343,20,15,2,,51562
4344,11,20,2,,85289
4345,20,16,2,,51251
4346,11,14,2,,77957
4347,8,19,2,,24163
4348,6,20,2,,81749
4349,13,16,2,,53447
4350,8,5,2,,15235
4351,6,20,2,,75339
4352,16,10,2,,28168
4353,6,20,2,,33084
4354,20,6,2,,24149
4355,13,15,2,,89168
4356,17,9,2,,67476
4357,16,6,2,,83061
4358,16,5,2,,57243
4359,6,7,2,,30061
4360,18,10,2,,72925
4361,17,15,2,,84635
4362,9,6,2,,88089
4363,10,9,2,,22709
4364,17,10,2,,95234
4365,15,20,2,,30673
4366,16,9,2,,90086
4367,10,18,2,,23732
4368,6,18,2,,14537
4369,16,20,2,,44317
4370,8,20,2,,13970
4371,6,7,2,,87955
4372,13,20,2,,30027
4373,7,9,2,,73747
4374,5,10,2,,23049
4375,14,5,2,,72018
4376,20,6,2,,15113
4377,13,15,2,,13975
4378,6,7,2,,37130
4379,16,6,2,,40835
4380,17,16,2,,69011
4381,17,14,2,,35033
4382,14,5,2,,94768
4383,7,11,2,,24772
4384,8,17,2,,82368
4385,16,15,2,,12733
4386,14,9,2,,25917
4387,6,19,2,,57380
4388,12,11,2,,70835
4389,6,17,2,,92221
4390,11,7,2,,18195
4391,7,19,2,,80531
4392,19,18,2,,19662
4393,17,10,2,,78452
4394,16,14,2,,95946
4395,16,11,2,,77396
4396,7,20,2,,34808
4397,8,16,2,,45092
4398,5,14,2,,71045
4399,17,6,2,,90220
4400,5,20,2,,43266
4401,15,5,2,,50100
4402,19,19,2,,21032
4403,13,18,2,,71186
4404,19,6,2,,79382
4405,15,6,2,,68092
4406,16,12,2,,54421
4407,8,12,2,,90078
4408,6,14,2,,11690
4409,20,20,2,,17629
4410,5,14,2,,37644
4411,5,7,2,,92561
4412,13,8,2,,87057
4413,11,5,2,,89545
4414,16,8,2,,24165
4415,20,9,2,,82244
4416,19,18,2,,75274
4417,9,13,2,,56779
4418,16,11,2,,30783
4419,7,11,2,,51019
4420,12,20,2,,91173
4421,12,15,2,,83177
4422,18,15,2,,33163
4423,8,5,2,,76862
4424,8,18,2,,45685
4425,17,13,2,,75138
4426,11,8,2,,65890
4427,17,19,2,,20198
4428,6,9,2,,74752
4429,6,7,2,,78286
4430,17,13,2,,66341
4431,7,6,2,,64877
4432,17,10,2,,48989
4433,5,20,2,,18511
4434,12,10,2,,67035
4435,20,7,2,,39166
4436,10,14,2,,74205
4437,5,6,2,,17509
4438,6,12,2,,58100
4439,7,10,2,,90778
4440,6,14,2,,67270
4441,16,6,2,,66864
4442,20,17,2,,12304
4443,8,6,2,,73638
4444,18,18,2,,87097
4445,10,11,2,,29111
4446,13,18,2,,46227
4447,6,20,2,,14554
4448,9,13,2,,44661
4449,14,13,2,,82275
4450,12,18,2,,42256
4451,10,16,2,,74927
4452,7,20,2,,68362
4453,15,9,2,,37509
4454,12,5,2,,24234
4455,7,13,2,,72528
4456,12,20,2,,13528
4457,5,19,2,,81660
4458,18,20,2,,58753
4459,18,19,2,,58055
4460,12,20,2,,89153
4461,7,19,2,,54083
4462,20,13,2,,72184
4463,12,19,2,,60832
4464,17,13,2,,74532
4465,13,20,2,,81615
4466,20,6,2,,15262
4467,19,10,2,,97250
4468,7,14,2,,74484
4469,7,18,2,,37733
4470,12,7,2,,92086
4471,10,12,2,,50023
4472,5,5,2,,48401
4473,15,12,2,,12499
4474,18,9,2,,46575
4475,19,6,2,,87915
4476,9,13,2,,93437
4477,15,5,2,,47506
4478,7,14,2,,71233
4479,11,16,2,,11508
4480,20,15,2,,55865
4481,13,16,2,,51020
4482,19,16,2,,61968
4483,14,12,2,,22068
4484,15,17,2,,88830
4485,16,6,2,,90661
4486,6,20,2,,98238
4487,7,7,2,,80010
4488,16,9,2,,34804
4489,9,12,2,,15443
4490,10,16,2,,70025
4491,14,17,2,,10523
4492,13,13,2,,29814
4493,10,19,2,,12859
4494,10,14,2,,78659
4495,6,5,2,,48211
4496,7,6,2,,12219
4497,19,9,2,,34750
4498,15,15,2,,22737
4499,8,7,2,,27643
4500,11,16,2,,43474
4501,8,12,2,,66475
4502,14,14,2,,41966
4503,7,10,2,,39075
4504,16,19,2,,21295
4505,16,19,2,,80311
4506,17,11,2,,75506
4507,9,8,2,,96521
4508,17,11,2,,50535
4509,16,15,2,,41619
4510,10,17,2,,36093
4511,18,8,2,,54888
4512,9,6,2,,25127
4513,9,12,2,,67121
4514,9,13,2,,31125
4515,15,16,2,,10650
4516,20,12,2,,98211
4517,12,16,2,,79169
4518,8,19,2,,51911
4519,12,14,2,,90728
4520,16,18,2,,38784
4521,20,20,2,,54238
4522,10,20,2,,81140
4523,7,8,2,,63757
4524,18,19,2,,45401
4525,15,16,2,,34413
4526,11,17,2,,47464
4527,11,12,2,,45244
4528,16,6,2,,66776
4529,7,18,2,,82543
4530,9,16,2,,30304
4531,8,6,2,,86747
4532,18,16,2,,77852
4533,14,11,2,,29375
4534,17,12,2,,59918
4535,15,12,2,,67386
4536,6,7,2,,19996
4537,12,8,2,,36366
4538,11,6,2,,89207
4539,14,20,2,,51655
4540,10,12,2,,29510
4541,7,7,2,,36635
4542,9,14,2,,24896
4543,6,20,2,,14434
4544,9,6,2,,63759
4545,12,10,2,,33320
4546,18,8,2,,57841
4547,5,13,2,,55114
